name,position,club_id,matchday,is_home,odds_win,odds_draw,odds_lose,final_score
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,15,False,1.91,3.58,4.1,237
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,16,False,2.29,3.25,3.29,232
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,17,True,2.31,3.49,3.06,127
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,18,True,2.15,3.4,3.47,9
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,27,False,2.93,3.22,2.51,242
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,28,True,3.15,3.5,2.26,91
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,32,True,1.89,3.66,4.09,399
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,33,True,2.59,3.28,2.83,344
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,34,False,3.6,3.99,1.94,248
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,2,False,2.25,3.65,3.03,119
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,3,True,1.26,6.14,10.84,-58
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,4,False,1.53,4.52,5.76,2
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,5,True,1.47,4.78,6.34,285
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,6,False,2.31,3.63,2.96,215
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,7,True,1.35,5.24,8.71,85
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,8,False,1.91,3.91,3.76,-56
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,9,True,1.22,6.73,13.07,91
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,10,False,6.77,5.27,1.41,-10
Alexander Sorloth,attacker,5df62268-f904-5f9b-8de4-1eb87d07d4e2,11,True,1.36,5.24,8.4,-11
